ID,Condition,RunPosition,Globality,StimuliType,RunType,Critdatpoint,RT_Mu,RT_Sigma,RT_n,RT_SE
18,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,321.5,91.06995575987321,20,20.3638611786975
18,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,308.3,111.1088134265353,20,24.844685972107428
18,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,404.7,116.95617712810663,20,26.152196244695254
18,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,401.45,91.74878458968386,20,20.515651919551825
18,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,391.75,118.69504268458198,20,26.54101840349644
18,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,368.25,91.2531902830915,20,20.404833663671585
18,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,358.5,86.03151197457579,20,19.237230898223864
18,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,327.65,105.71873060153533,20,23.63942681200202
18,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,311.7,132.68883267174172,20,29.67012497091095
18,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,365.9,91.37482090125727,20,20.432031096707984
18,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,343,106.48004507887852,20,23.80966190436143
18,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,314.95,85.32505956325893,20,19.079263336766548
18,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,383.5,107.53677461564877,20,24.045953812166445
18,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,360.1,106.97215574748019,20,23.91970119510605
18,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,354.7,137.54888126350613,20,30.756864873424686
18,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,352.15,111.41400979655731,20,24.912929955092963
18,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,498.4736842105263,195.3123903508464,19,44.80773536635305
18,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,424.8,178.93003631234427,20,40.00997244109076
18,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,370.1,112.67134320201995,20,25.194078251592543
18,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,359.7,123.52417193663587,20,27.62084453146896
18,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,348.35,101.35153778076737,20,22.6628928101934
18,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,357.95,162.02484377403363,20,36.22985647225227
18,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,310,117.5262568647176,20,26.279669949060985
18,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,426.95,114.77872304202506,20,25.66530270925895
18,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,541.35,237.9905515594662,20,53.2163051289635
18,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,419.95,83.4988023866211,20,18.670899817630644
18,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,384.05,112.65432689613414,20,25.19027328992388
18,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,384.8,112.77999075983946,20,25.21837258407992
18,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,373.3,98.16211081675047,20,21.949715260112143
18,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,365.5,105.94462307212545,20,23.68993790398651
18,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,470.25,146.6682166983484,20,32.796010267617675
18,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,369.7,107.80982281191655,20,24.10700924496529
18,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,350.15,103.5284222352795,20,23.149658972138567
18,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,345.85,99.24943324775211,20,22.192847947030142
18,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,299.9,92.79059616600222,20,20.74860806999123
18,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,350.3,202.18154947316143,20,45.209168841822574
18,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,440.9,211.98284439027012,20,47.400805012040394
19,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,324.2,117.53995961060714,20,26.282733976189725
19,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,273.1,140.73263190962686,20,31.468773160238168
19,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,237.4,149.58905110510702,20,33.44912869607093
19,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,190.05,125.5465839313922,20,28.073069601347576
19,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,182.73684210526315,122.6244683328663,19,28.131982393071983
19,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,210.65,129.43898176360938,20,28.94343621617862
19,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,207.8421052631579,118.25267822097202,19,27.129024956223688
19,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,348.3,99.13791563165667,20,22.16791185000233
19,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,276.9,137.8053165271859,20,30.81420554156629
19,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,255.10526315789474,104.24271609877172,19,23.914919214460337
19,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,216.68421052631578,110.36004340922737,19,25.318330348714948
19,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,240.10526315789474,89.42712410849289,19,20.5159893052837
19,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,226.7,73.03142798606783,20,16.33032374707282
19,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,269.55,292.10118560454174,20,65.31581073200383
19,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,335.5,132.97998522555278,18,31.343683105025093
19,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,233.45,108.78780649551338,20,24.325693044706107
19,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,208.3,133.32749548623337,20,29.81293431770142
19,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,202.7,123.38902962410778,20,27.59062579172403
19,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,180.73684210526315,99.4539771313921,19,22.816307149944382
19,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,181.73684210526315,144.40715668063268,19,33.12927382604854
19,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,200.1578947368421,136.6452272443314,19,31.348565088167966
19,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,426.65,216.75653939021322,20,48.46823566441275
19,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,281.95,108.04749199456593,20,24.160153689821374
19,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,227.4,114.44805762762792,20,25.591363674818933
19,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,228.5,133.12024639400275,20,29.766592011851138
19,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,136.21052631578948,116.3880382109626,19,26.701247199922967
19,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,190.95,120.0712398186133,20,26.848745437709884
19,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,229.25,134.0686685797127,20,29.978665659712775
19,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,398.4736842105263,123.07376668804618,19,28.23505850495241
19,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,317.57894736842104,182.89867133636642,19,41.95983290858318
19,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,243.7,124.27223935249663,20,27.78811749083069
19,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,235.55,112.45231738034803,20,25.145102588983928
19,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,190.3,110.67738798203685,20,24.748216309995264
19,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,208.05,105.83824550003801,20,23.66615115573962
19,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,209.75,128.95975504417117,20,28.836277864048814
19,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,388.45,172.39870404934817,20,38.549522148721074
19,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,261.85,131.34778061956058,20,29.37025661590669
19,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,200.38888888888889,105.57636705743266,18,24.884588359783557
19,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,209.33333333333334,111.52683665431225,18,26.28712749418287
19,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,200.4,113.16890032159895,20,25.305335405799305
19,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,195.7,179.6192171174753,20,40.16407795399686
19,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,217.1,104.84821108832068,20,23.444772731273225
20,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,405.5263157894737,140.88741305700356,19,32.32178925959743
20,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,357.95,104.88865023141646,20,23.453815198564623
20,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,322.95,119.09769320316741,20,26.6310537965697
20,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,324.35,141.2646918302473,20,31.587745375299214
20,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,302.1,161.8127247614873,20,36.1824252191149
20,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,305.85,162.22864793410045,20,36.27542846785294
20,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,303.5,147.51074893929453,20,32.98440620401676
20,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,430.3,168.3574205451948,20,37.64586368555752
20,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,417.2,191.0857068658487,20,42.72806300806359
20,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,356,106.80971767341062,20,23.88337893753068
20,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,358.1,90.4595867893794,20,20.227378527759427
20,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,367.2,137.33769367971473,20,30.709641894088534
20,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,337.25,128.88218814503668,20,28.81893337812195
20,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,323.25,147.88291065284687,20,33.06762409302934
20,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,393,109.53201887071532,20,24.492103990770918
20,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,384.85,149.06737261703972,20,33.332477839899155
20,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,348.7,105.70520078824983,20,23.636401453779094
20,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,293.4,127.28517505771708,20,28.46183039570161
20,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,338.55,134.16544185994277,20,30.000304823012783
20,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,287.2,128.1251854940891,20,28.64966243945532
20,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,324.6,137.48967425343545,20,30.74362578349843
20,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,473.2,216.93840988679375,20,48.508903143758324
20,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,375.75,82.87522326714388,20,18.531463287580593
20,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,337.3,126.33543487582239,20,28.249462034933654
20,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,333.7,121.94092616379544,20,27.266820014152923
20,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,362.5,102.89059084391792,20,23.00703553721179
20,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,332.85,116.80180018439694,20,26.117676510665902
20,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,310.25,128.73018498516885,20,28.78494443829603
20,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,455.4736842105263,136.6395779743404,19,31.347269056747148
20,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,445.8421052631579,191.2259463909106,19,43.87024082636345
20,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,405.8,146.4123952187253,20,32.73880684576349
20,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,388.25,128.42727821406822,20,28.71721242519343
20,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,344.6,118.36935947768703,20,26.46819342452172
20,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,325,143.7604000814513,20,32.145802705469144
20,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,310.5,108.21834653290443,20,24.1983579260203
20,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,432.5263157894737,113.44816164273865,19,26.026793259535
20,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,496.25,362.12179907928913,20,80.97289588758112
20,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,366.7,166.6060907460595,20,37.254254437368765
20,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,365.85,163.03189064848954,20,36.455038999033484
20,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,324.4,156.85742772205256,20,35.07438711622695
20,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,406.1,195.1940734648198,20,43.6467217072425
20,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,358.7,121.50681159160541,20,27.16974904480891
21,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,292,124.4321840242814,20,27.823882206705655
21,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,247.1,147.77468624475858,20,33.04342437969833
21,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,198.75,146.34741470034135,20,32.724276760131524
21,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,251.38888888888889,205.58328465151192,18,48.45644489189612
21,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,252.05,204.3633181113325,20,45.69702714043534
21,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,208.6315789473684,151.1523185128593,19,34.67672007786451
21,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,250.15,173.62975581755322,20,38.824793692473854
21,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,322.8421052631579,142.85434040693133,19,32.773033341051196
21,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,315,114.6729904416995,20,25.64166018108237
21,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,269.1,178.17817811924877,20,39.841851838170584
21,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,279.8,344.7512604457703,20,77.08872536854768
21,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,214.68421052631578,174.69180882392695,19,40.07704952251707
21,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,230.6,178.7068755488189,20,39.96007217737541
21,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,262.3,272.4385203461894,20,60.919105118353905
21,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,328.4,116.61154587595067,20,26.075134353996095
21,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,302.6,284.30920898871614,20,63.57347179279635
21,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,279.75,160.92687944006056,20,35.98434418348887
21,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,300,143.05648497966405,20,31.988402503670642
21,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,284.75,183.67014913755182,20,41.06989389090902
21,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,221.05,150.40663304242236,20,33.631945574972235
21,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,272.05,158.6719472436929,20,35.48012601591577
21,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,424.5263157894737,173.72115857221456,19,39.85436708268883
21,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,287.3,165.0397400309201,20,36.90400776980305
21,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,270.63157894736844,139.64964515462566,19,32.03782582791198
21,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,270,153.94975256813333,20,34.42421118616189
21,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,268.1,152.98672112998977,20,34.20887081014605
21,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,306.75,185.22585786291458,20,41.41776093721909
21,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,258.35,165.11886468142944,20,36.92170057952654
21,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,361.55,220.72618784367205,20,49.35587604328384
21,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,250.68421052631578,213.35964749991163,19,48.94806010955659
21,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,293.7,189.12376899797655,20,42.289360364044285
21,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,252.5,153.18324080380953,20,34.25281394510376
21,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,288.7,177.12026838756825,20,39.60529603076096
21,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,344.25,445.1826207181427,20,99.54586023272732
21,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,228.3,127.46479390094555,20,28.501994390051482
21,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,464,377.3333023371136,20,84.37429142002662
21,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,369.89473684210526,267.5225628567185,19,61.37388508470755
21,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,398.42105263157896,342.5549940908878,19,78.58750536038697
21,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,391.3333333333333,421.1442396474577,18,99.26464923745661
21,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,240.47368421052633,139.1647179189118,19,31.926575890256867
21,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,241.42105263157896,179.17629921066685,19,41.10586217562649
21,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,260.05263157894734,212.08972778420681,19,48.656720546021475
22,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,314.7,136.48022798771603,20,30.51790673652024
22,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,334.57894736842104,384.8145752306447,19,88.28251818062685
22,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,220.45,123.3849240129612,20,27.589707749162738
22,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,201.5,112.58190001295198,20,25.174078146504506
22,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,183.3,85.50598624780915,20,19.11971977332634
22,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,219.85,105.31120548165804,20,23.548301424943585
22,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,191.8,86.7522789022677,20,19.39839928284914
22,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,346.8421052631579,134.99516993741943,19,30.970015980174274
22,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,254.3684210526316,119.11395595363281,19,27.32661561932844
22,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,226.3684210526316,110.90496959425107,19,25.443344989357445
22,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,219.5,114.50695221366762,20,25.60453290460808
22,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,208.6,93.18143027110295,20,20.836001232684286
22,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,200.3,99.10977433341806,20,22.16161926441867
22,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,289.15,383.68768480847046,20,85.79517453612533
22,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,346.6,176.7806848225105,20,39.52936283720988
22,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,254.4,138.7718309046601,20,31.030324726492612
22,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,201.05,89.39355622603254,20,19.98900684718583
22,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,235.1,143.05497655023916,20,31.98806520859731
22,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,168.65,115.98923498143674,20,25.93598140766891
22,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,170.73684210526315,103.64031932348378,19,23.776719916176393
22,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,268.36842105263156,107.5180659374227,19,24.666336001377278
22,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,309.8,152.60599422592878,20,34.12373768631171
22,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,296.4,87.49039044976672,20,19.563446042367676
22,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,252.4,123.0820864301544,20,27.521991207032965
22,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,217.6,116.25896683018068,20,25.996295282617723
22,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,200,65.03440385065836,20,14.542134788624617
22,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,272.85,258.12793135840303,20,57.71916014087888
22,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,226.6,116.4778723056105,20,26.045244034988524
22,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,293.3,186.6110788159216,20,41.72750575869716
22,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,251.8,107.42027643547415,20,24.0199040271539
22,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,253.65,89.65622941928916,20,20.047742358784706
22,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,206.95,89.72676359516795,20,20.063514279984894
22,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,244.35,99.13641584891205,20,22.167576488385485
22,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,189.05,103.36927926002407,20,23.114073521057296
22,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,209.15,86.42932920813641,20,19.326185535910106
22,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,323.75,206.2162572079178,20,46.11135691824852
22,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,283.7,140.11653044970518,20,31.331008685695995
22,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,333.15,355.23221093280733,20,79.43233714433012
22,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,240.9,145.97725129189425,20,32.641505705724455
22,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,231.1,107.95462009566798,20,24.139386901907844
22,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,233.78947368421052,152.08059959090713,19,34.88968236262301
22,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,279.95,127.77919894963549,20,28.572297496185467
23,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,393.85,125.66759620857759,20,28.10012876913743
23,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,225.2,152.07636585818184,20,34.005309183002275
23,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,224,123.65997522919132,20,27.651211070841192
23,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,232.15,110.34695283513723,20,24.674328764932998
23,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,228.9,134.4238778914238,20,30.058092876435474
23,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,239.3,171.1475509919038,20,38.26975582005085
23,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,230.95,91.21834706957402,20,20.397042484273623
