ID,Condition,RunPosition,RT,Globality,RunType,StimuliType
30,Global Congruent,6,86,Global,Congruent,Congruent Stimuli with Target
32,Global Congruent,2,86,Global,Congruent,Congruent Stimuli with Target
32,Global Incongruent at 2,2,86,Global,Incongruent at 2,Incongruent Stimuli with Target
4,Global Incongruent at 2,2,87,Global,Incongruent at 2,Incongruent Stimuli with Target
4,Global Congruent,2,87,Global,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 2,2,87,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Global Incongruent at 2,2,87,Global,Incongruent at 2,Incongruent Stimuli with Target
20,Global Congruent,6,88,Global,Congruent,Congruent Stimuli with Target
23,Global Congruent,2,88,Global,Congruent,Congruent Stimuli with Target
32,Global Incongruent at 2,2,88,Global,Incongruent at 2,Incongruent Stimuli with Target
32,Global Congruent,6,88,Global,Congruent,Congruent Stimuli with Target
35,Global Congruent,2,88,Global,Congruent,Congruent Stimuli with Target
3,Global Congruent,2,89,Global,Congruent,Congruent Stimuli with Target
4,Local Incongruent at 2,2,89,Local,Incongruent at 2,Incongruent Stimuli with Target
9,Local Incongruent at 6,6,89,Local,Incongruent at 6,Incongruent Stimuli with Target
9,Local Congruent,2,89,Local,Congruent,Congruent Stimuli with Target
22,Local Incongruent at 2,2,89,Local,Incongruent at 2,Incongruent Stimuli with Target
4,Global Incongruent at 6,6,90,Global,Incongruent at 6,Incongruent Stimuli with Target
4,Local Congruent,2,90,Local,Congruent,Congruent Stimuli with Target
9,Global Congruent,6,90,Global,Congruent,Congruent Stimuli with Target
32,Global Congruent,2,90,Global,Congruent,Congruent Stimuli with Target
37,Global Congruent,2,90,Global,Congruent,Congruent Stimuli with Target
2,Global Congruent,2,91,Global,Congruent,Congruent Stimuli with Target
2,Global Incongruent at 2,2,91,Global,Incongruent at 2,Incongruent Stimuli with Target
4,Local Incongruent at 2,2,91,Local,Incongruent at 2,Incongruent Stimuli with Target
19,Local Congruent,2,91,Local,Congruent,Congruent Stimuli with Target
32,Global Congruent,2,91,Global,Congruent,Congruent Stimuli with Target
34,Global Congruent,2,91,Global,Congruent,Congruent Stimuli with Target
37,Local Incongruent at 2,2,91,Local,Incongruent at 2,Incongruent Stimuli with Target
2,Global Congruent,6,92,Global,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 2,2,92,Global,Incongruent at 2,Incongruent Stimuli with Target
15,Global Congruent,6,92,Global,Congruent,Congruent Stimuli with Target
19,Global Congruent,6,92,Global,Congruent,Congruent Stimuli with Target
22,Global Incongruent at 6,6,92,Global,Incongruent at 6,Incongruent Stimuli with Target
32,Local Incongruent at 6,6,92,Local,Incongruent at 6,Incongruent Stimuli with Target
3,Global Incongruent at 2,2,93,Global,Incongruent at 2,Incongruent Stimuli with Target
3,Local Congruent,6,93,Local,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 2,2,93,Global,Incongruent at 2,Incongruent Stimuli with Target
4,Local Incongruent at 6,6,93,Local,Incongruent at 6,Incongruent Stimuli with Target
9,Local Incongruent at 6,6,93,Local,Incongruent at 6,Incongruent Stimuli with Target
9,Local Congruent,2,93,Local,Congruent,Congruent Stimuli with Target
32,Global Incongruent at 6,6,93,Global,Incongruent at 6,Incongruent Stimuli with Target
32,Local Congruent,2,93,Local,Congruent,Congruent Stimuli with Target
21,Local Incongruent at 6,6,94,Local,Incongruent at 6,Incongruent Stimuli with Target
24,Global Incongruent at 6,6,94,Global,Incongruent at 6,Incongruent Stimuli with Target
32,Global Congruent,2,94,Global,Congruent,Congruent Stimuli with Target
32,Global Congruent,6,94,Global,Congruent,Congruent Stimuli with Target
37,Global Congruent,2,94,Global,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 6,6,94,Global,Incongruent at 6,Incongruent Stimuli with Target
37,Global Incongruent at 6,6,94,Global,Incongruent at 6,Incongruent Stimuli with Target
6,Local Incongruent at 6,6,95,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Local Incongruent at 6,6,95,Local,Incongruent at 6,Incongruent Stimuli with Target
21,Local Incongruent at 6,6,95,Local,Incongruent at 6,Incongruent Stimuli with Target
32,Local Congruent,2,95,Local,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 6,6,96,Global,Incongruent at 6,Incongruent Stimuli with Target
9,Local Congruent,2,96,Local,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 6,6,96,Global,Incongruent at 6,Incongruent Stimuli with Target
32,Global Incongruent at 2,2,96,Global,Incongruent at 2,Incongruent Stimuli with Target
37,Global Incongruent at 6,6,96,Global,Incongruent at 6,Incongruent Stimuli with Target
20,Global Incongruent at 6,6,97,Global,Incongruent at 6,Incongruent Stimuli with Target
32,Local Incongruent at 6,6,97,Local,Incongruent at 6,Incongruent Stimuli with Target
32,Global Incongruent at 2,2,97,Global,Incongruent at 2,Incongruent Stimuli with Target
32,Global Incongruent at 2,2,97,Global,Incongruent at 2,Incongruent Stimuli with Target
2,Local Incongruent at 2,2,98,Local,Incongruent at 2,Incongruent Stimuli with Target
4,Local Incongruent at 2,2,98,Local,Incongruent at 2,Incongruent Stimuli with Target
9,Global Incongruent at 2,2,98,Global,Incongruent at 2,Incongruent Stimuli with Target
23,Global Congruent,6,98,Global,Congruent,Congruent Stimuli with Target
28,Local Congruent,2,98,Local,Congruent,Congruent Stimuli with Target
37,Global Congruent,2,98,Global,Congruent,Congruent Stimuli with Target
2,Global Incongruent at 2,2,99,Global,Incongruent at 2,Incongruent Stimuli with Target
4,Local Congruent,2,99,Local,Congruent,Congruent Stimuli with Target
5,Global Congruent,6,99,Global,Congruent,Congruent Stimuli with Target
32,Local Congruent,2,99,Local,Congruent,Congruent Stimuli with Target
32,Local Congruent,6,99,Local,Congruent,Congruent Stimuli with Target
32,Global Congruent,6,99,Global,Congruent,Congruent Stimuli with Target
32,Local Congruent,2,99,Local,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 2,2,99,Global,Incongruent at 2,Incongruent Stimuli with Target
3,Global Congruent,6,100,Global,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 6,6,100,Global,Incongruent at 6,Incongruent Stimuli with Target
6,Local Incongruent at 6,6,100,Local,Incongruent at 6,Incongruent Stimuli with Target
18,Local Congruent,6,100,Local,Congruent,Congruent Stimuli with Target
21,Global Congruent,2,100,Global,Congruent,Congruent Stimuli with Target
23,Local Incongruent at 2,2,100,Local,Incongruent at 2,Incongruent Stimuli with Target
32,Global Incongruent at 2,2,100,Global,Incongruent at 2,Incongruent Stimuli with Target
32,Local Congruent,6,100,Local,Congruent,Congruent Stimuli with Target
32,Local Congruent,2,100,Local,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 2,2,101,Global,Incongruent at 2,Incongruent Stimuli with Target
4,Global Congruent,6,101,Global,Congruent,Congruent Stimuli with Target
9,Global Congruent,6,101,Global,Congruent,Congruent Stimuli with Target
22,Global Incongruent at 2,2,101,Global,Incongruent at 2,Incongruent Stimuli with Target
22,Local Congruent,2,101,Local,Congruent,Congruent Stimuli with Target
28,Global Congruent,2,101,Global,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 2,2,101,Global,Incongruent at 2,Incongruent Stimuli with Target
32,Global Congruent,2,101,Global,Congruent,Congruent Stimuli with Target
32,Global Incongruent at 6,6,101,Global,Incongruent at 6,Incongruent Stimuli with Target
4,Global Incongruent at 6,6,102,Global,Incongruent at 6,Incongruent Stimuli with Target
18,Global Incongruent at 6,6,102,Global,Incongruent at 6,Incongruent Stimuli with Target
19,Local Incongruent at 2,2,102,Local,Incongruent at 2,Incongruent Stimuli with Target
22,Global Congruent,2,102,Global,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 6,6,102,Global,Incongruent at 6,Incongruent Stimuli with Target
2,Global Incongruent at 2,2,103,Global,Incongruent at 2,Incongruent Stimuli with Target
2,Global Incongruent at 2,2,103,Global,Incongruent at 2,Incongruent Stimuli with Target
3,Global Congruent,2,103,Global,Congruent,Congruent Stimuli with Target
4,Local Congruent,2,103,Local,Congruent,Congruent Stimuli with Target
6,Global Congruent,2,103,Global,Congruent,Congruent Stimuli with Target
9,Local Congruent,6,103,Local,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 2,2,103,Global,Incongruent at 2,Incongruent Stimuli with Target
32,Local Incongruent at 6,6,103,Local,Incongruent at 6,Incongruent Stimuli with Target
37,Local Incongruent at 6,6,103,Local,Incongruent at 6,Incongruent Stimuli with Target
37,Global Congruent,6,103,Global,Congruent,Congruent Stimuli with Target
37,Local Congruent,6,103,Local,Congruent,Congruent Stimuli with Target
4,Local Congruent,2,104,Local,Congruent,Congruent Stimuli with Target
4,Global Incongruent at 6,6,104,Global,Incongruent at 6,Incongruent Stimuli with Target
9,Global Congruent,2,104,Global,Congruent,Congruent Stimuli with Target
21,Local Incongruent at 2,2,104,Local,Incongruent at 2,Incongruent Stimuli with Target
9,Local Incongruent at 2,2,105,Local,Incongruent at 2,Incongruent Stimuli with Target
21,Local Congruent,2,105,Local,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 6,6,105,Global,Incongruent at 6,Incongruent Stimuli with Target
24,Global Congruent,6,105,Global,Congruent,Congruent Stimuli with Target
27,Global Incongruent at 2,2,105,Global,Incongruent at 2,Incongruent Stimuli with Target
2,Local Incongruent at 2,2,106,Local,Incongruent at 2,Incongruent Stimuli with Target
3,Local Congruent,2,107,Local,Congruent,Congruent Stimuli with Target
5,Local Incongruent at 2,2,107,Local,Incongruent at 2,Incongruent Stimuli with Target
9,Global Incongruent at 2,2,107,Global,Incongruent at 2,Incongruent Stimuli with Target
19,Local Incongruent at 6,6,107,Local,Incongruent at 6,Incongruent Stimuli with Target
21,Global Incongruent at 6,6,107,Global,Incongruent at 6,Incongruent Stimuli with Target
28,Local Congruent,2,107,Local,Congruent,Congruent Stimuli with Target
28,Global Congruent,6,107,Global,Congruent,Congruent Stimuli with Target
32,Local Congruent,6,107,Local,Congruent,Congruent Stimuli with Target
32,Global Incongruent at 6,6,107,Global,Incongruent at 6,Incongruent Stimuli with Target
37,Global Congruent,2,107,Global,Congruent,Congruent Stimuli with Target
3,Global Congruent,6,108,Global,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 2,2,108,Local,Incongruent at 2,Incongruent Stimuli with Target
23,Local Incongruent at 2,2,108,Local,Incongruent at 2,Incongruent Stimuli with Target
29,Global Incongruent at 6,6,108,Global,Incongruent at 6,Incongruent Stimuli with Target
37,Global Incongruent at 6,6,108,Global,Incongruent at 6,Incongruent Stimuli with Target
4,Global Congruent,6,109,Global,Congruent,Congruent Stimuli with Target
4,Global Congruent,2,109,Global,Congruent,Congruent Stimuli with Target
12,Global Incongruent at 6,6,109,Global,Incongruent at 6,Incongruent Stimuli with Target
19,Local Incongruent at 2,2,109,Local,Incongruent at 2,Incongruent Stimuli with Target
22,Local Congruent,6,109,Local,Congruent,Congruent Stimuli with Target
22,Global Congruent,6,109,Global,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 6,6,109,Global,Incongruent at 6,Incongruent Stimuli with Target
3,Global Incongruent at 2,2,110,Global,Incongruent at 2,Incongruent Stimuli with Target
4,Global Congruent,2,110,Global,Congruent,Congruent Stimuli with Target
6,Local Congruent,6,110,Local,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 6,6,110,Global,Incongruent at 6,Incongruent Stimuli with Target
32,Global Congruent,2,110,Global,Congruent,Congruent Stimuli with Target
32,Global Congruent,2,110,Global,Congruent,Congruent Stimuli with Target
32,Local Congruent,2,110,Local,Congruent,Congruent Stimuli with Target
37,Global Congruent,6,110,Global,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 6,6,110,Global,Incongruent at 6,Incongruent Stimuli with Target
3,Local Incongruent at 6,6,111,Local,Incongruent at 6,Incongruent Stimuli with Target
21,Global Congruent,2,111,Global,Congruent,Congruent Stimuli with Target
35,Global Incongruent at 6,6,111,Global,Incongruent at 6,Incongruent Stimuli with Target
37,Global Congruent,2,111,Global,Congruent,Congruent Stimuli with Target
9,Local Congruent,6,112,Local,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 2,2,112,Global,Incongruent at 2,Incongruent Stimuli with Target
28,Local Incongruent at 2,2,112,Local,Incongruent at 2,Incongruent Stimuli with Target
28,Local Congruent,6,112,Local,Congruent,Congruent Stimuli with Target
28,Local Incongruent at 2,2,112,Local,Incongruent at 2,Incongruent Stimuli with Target
37,Local Congruent,2,112,Local,Congruent,Congruent Stimuli with Target
37,Local Congruent,6,112,Local,Congruent,Congruent Stimuli with Target
9,Local Congruent,6,113,Local,Congruent,Congruent Stimuli with Target
9,Global Congruent,2,113,Global,Congruent,Congruent Stimuli with Target
13,Global Incongruent at 2,2,113,Global,Incongruent at 2,Incongruent Stimuli with Target
19,Local Congruent,6,113,Local,Congruent,Congruent Stimuli with Target
22,Local Incongruent at 2,2,113,Local,Incongruent at 2,Incongruent Stimuli with Target
32,Local Congruent,6,113,Local,Congruent,Congruent Stimuli with Target
6,Local Congruent,6,114,Local,Congruent,Congruent Stimuli with Target
20,Global Congruent,6,114,Global,Congruent,Congruent Stimuli with Target
21,Local Congruent,6,114,Local,Congruent,Congruent Stimuli with Target
22,Global Congruent,2,114,Global,Congruent,Congruent Stimuli with Target
29,Global Incongruent at 2,2,114,Global,Incongruent at 2,Incongruent Stimuli with Target
32,Local Incongruent at 6,6,114,Local,Incongruent at 6,Incongruent Stimuli with Target
2,Local Incongruent at 2,2,115,Local,Incongruent at 2,Incongruent Stimuli with Target
2,Global Incongruent at 2,2,115,Global,Incongruent at 2,Incongruent Stimuli with Target
3,Global Incongruent at 6,6,115,Global,Incongruent at 6,Incongruent Stimuli with Target
4,Global Congruent,2,115,Global,Congruent,Congruent Stimuli with Target
4,Local Congruent,6,115,Local,Congruent,Congruent Stimuli with Target
5,Global Congruent,2,115,Global,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 6,6,115,Global,Incongruent at 6,Incongruent Stimuli with Target
9,Global Congruent,2,115,Global,Congruent,Congruent Stimuli with Target
22,Global Incongruent at 2,2,115,Global,Incongruent at 2,Incongruent Stimuli with Target
22,Global Congruent,2,116,Global,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 2,2,116,Global,Incongruent at 2,Incongruent Stimuli with Target
32,Local Congruent,6,116,Local,Congruent,Congruent Stimuli with Target
32,Local Congruent,2,116,Local,Congruent,Congruent Stimuli with Target
2,Global Incongruent at 6,6,117,Global,Incongruent at 6,Incongruent Stimuli with Target
3,Global Incongruent at 6,6,117,Global,Incongruent at 6,Incongruent Stimuli with Target
3,Global Congruent,6,117,Global,Congruent,Congruent Stimuli with Target
4,Global Congruent,6,117,Global,Congruent,Congruent Stimuli with Target
4,Local Incongruent at 2,2,117,Local,Incongruent at 2,Incongruent Stimuli with Target
4,Global Congruent,6,117,Global,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 2,2,117,Global,Incongruent at 2,Incongruent Stimuli with Target
9,Global Congruent,2,117,Global,Congruent,Congruent Stimuli with Target
20,Global Congruent,2,117,Global,Congruent,Congruent Stimuli with Target
37,Local Incongruent at 2,2,117,Local,Incongruent at 2,Incongruent Stimuli with Target
17,Global Congruent,6,118,Global,Congruent,Congruent Stimuli with Target
21,Local Incongruent at 2,2,118,Local,Incongruent at 2,Incongruent Stimuli with Target
22,Local Incongruent at 6,6,118,Local,Incongruent at 6,Incongruent Stimuli with Target
32,Global Congruent,2,118,Global,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 2,2,118,Global,Incongruent at 2,Incongruent Stimuli with Target
2,Global Incongruent at 6,6,119,Global,Incongruent at 6,Incongruent Stimuli with Target
4,Global Incongruent at 6,6,119,Global,Incongruent at 6,Incongruent Stimuli with Target
5,Global Congruent,2,119,Global,Congruent,Congruent Stimuli with Target
15,Local Congruent,2,119,Local,Congruent,Congruent Stimuli with Target
19,Local Congruent,2,119,Local,Congruent,Congruent Stimuli with Target
20,Global Incongruent at 6,6,119,Global,Incongruent at 6,Incongruent Stimuli with Target
28,Local Congruent,2,119,Local,Congruent,Congruent Stimuli with Target
